Date,vix,vol20,vol60,vix_chg5,mom20,corr60,spread,unrate,target,spy_ret,ief_ret
2023-06-22,12.90999984741211,0.10816782386220217,0.12070186924199604,-0.06988474488696927,0.058058412080288946,-0.25449523773739113,-0.9699999999999998,3.6,0,0.003609732759477957,-0.005655574280789777
2023-06-23,13.4399995803833,0.10856286650746698,0.12192806985175315,-0.07310347721494481,0.05772255392261383,-0.2676242482211144,-0.9699999999999998,3.6,0,-0.007560042937187372,0.0041365394375378894
2023-06-26,14.25,0.10891461547794337,0.11944092814518703,0.05243722600792422,0.04435708750653533,-0.2698817835413489,-0.9300000000000002,3.6,0,-0.004085672584312028,0.0024715772541268333
2023-06-27,13.739999771118164,0.10651339246270417,0.12072566295900881,-0.010086479983317576,0.042307993159989454,-0.2829109131654386,-0.9700000000000002,3.6,0,0.010963257955930672,-0.00349325431394365
2023-06-28,13.430000305175781,0.10648791880952893,0.11778947122626766,0.017424280245004642,0.04243671633657797,-0.3234128014778833,-1.0,3.6,0,0.0005045357875963496,0.004020968380380241
2023-06-29,13.539999961853027,0.10271000373320789,0.11780236433607173,0.0487993897666239,0.05238092780524095,-0.3336361031764817,-1.02,3.6,0,0.003941214043073904,-0.010268081642990423
2023-06-30,13.59000015258789,0.10506385737515306,0.11894514138481413,0.01116075720891585,0.05477820621081553,-0.30296567876864605,-1.06,3.6,0,0.011800663903634767,0.002178703035034424
2023-07-03,13.569999694824219,0.09547189065052655,0.1186456153067985,-0.04771931966145837,0.04093864209786391,-0.2957526855124298,-1.0800000000000005,3.6,0,0.0011506223289443618,-0.0043375864209379555
2023-07-05,14.180000305175781,0.09524879822362463,0.11869530190978342,0.032023329067480066,0.041386201941136624,-0.29015301852562037,-0.9900000000000002,3.6,0,-0.0014871911047332764,-0.0047941744941074615
2023-07-06,15.4399995803833,0.10148738071614635,0.12019859619168609,0.14966487189377697,0.030986510930353317,-0.2615215353659687,-0.9400000000000004,3.6,0,-0.007830701245834848,-0.008168243914279505
2023-07-07,14.829999923706055,0.10092968481032441,0.12043412755421616,0.09527326185283713,0.03195184832970299,-0.25997260807512207,-0.8800000000000008,3.6,0,-0.0025246444057290818,-0.001267276614169477
2023-07-10,15.069999694824219,0.09963411663274693,0.11995244594420026,0.10890357068572198,0.028343690133582067,-0.24834222992730823,-0.8399999999999999,3.6,0,0.002531034367485585,0.00518041540338765
2023-07-11,14.84000015258789,0.10117497364634126,0.117828902179069,0.0935888346591538,0.033039398812345855,-0.23329848596447172,-0.8899999999999997,3.6,0,0.006368634877461865,0.0021036123743598534
2023-07-12,13.539999961853027,0.1002372945738934,0.11839601512266917,-0.045134014777781784,0.03198894125322238,-0.20533939654186578,-0.8599999999999999,3.6,0,0.00804585996648921,0.009760598481182159
2023-07-13,13.609999656677246,0.10123472923098398,0.11907377891859905,-0.11852331434199592,0.03336681160198118,-0.1744362265313678,-0.8300000000000001,3.6,0,0.007936941403622111,0.008315181338581334
